Time,PLCCellID_CE,PLCCellIDClass_CE,PLCTrayID_CE,K_Value,3.45V_mAH,3.5-2.8V_mAH,acirVP12_CE,acirRP12_CE
2026/8/25 00:06,MW2038B10300,A47,A18723,-0.09326,53466.3,50034.1,3.24E+00,5.20E-04
2026/8/25 00:06,MW2038B13623,A49,A24310,-0.08417,53856.8,49847.6,3.24E+00,5.70E-04
2026/8/25 00:06,MW2038B13622,A49,A24310,-0.05599,53962.6,54750.3,3.24E+00,5.80E-04
2026/8/25 00:06,MW2038B10382,B47,A18723,-0.03766,53368.9,50555.5,3.24E+00,5.10E-04
2026/8/25 00:05,MW2038B13621,A48,A24310,-0.06817,51523.9,53164.3,3.24E+00,6.10E-04
2026/8/25 00:05,MW2038B10381,A47,A18723,-0.09433,52894.7,51281.6,3.24E+00,5.10E-04
2026/8/25 00:05,MW2038B10383,A47,A18723,-0.0224,51953.5,52512.5,3.24E+00,5.10E-04
2026/8/25 00:05,MW2038B13620,A48,A24310,-0.06485,53373.7,52871.7,3.24E+00,6.00E-04
2026/8/25 00:04,MW2038B15051,A48,A04771,-0.01129,54468.9,49500.3,3.24E+00,5.10E-04
2026/8/25 00:04,MW2038B13619,A48,A24310,-0.08567,53727.3,53126.1,3.24E+00,6.00E-04
2026/8/25 00:04,MW2038B14916,A47,A24310,-0.09103,50917.1,52785.9,3.25E+00,6.20E-04
2026/8/25 00:04,MW2038B10290,A48,A04771,-0.036,53768.7,53372.3,3.24E+00,5.30E-04
2026/8/25 00:03,MW2038B14908,A48,A24310,-0.083,53405.7,54739.3,3.25E+00,6.00E-04
2026/8/25 00:03,MW2038B00103,A47,A04771,-0.02736,54932.6,54222.1,3.24E+00,5.30E-04
2026/8/25 00:03,MW2038B14925,A47,A24310,-0.04324,54212.3,54782.6,3.25E+00,6.00E-04
2026/8/25 00:03,MW2038B00102,C46,A04771,-0.02602,52555.7,53399.5,3.24E+00,5.60E-04
2026/8/25 00:03,MW2038B15041,A47,A24310,-0.06759,51921.2,49656.8,3.25E+00,6.00E-04
2026/8/25 00:02,MW2038B10194,A48,A04771,-0.0498,52168.5,54125.4,3.24E+00,5.30E-04
2026/8/25 00:02,MW2038B00336,A47,A03946,-0.07351,52151.5,50718.4,3.25E+00,6.30E-04
2026/8/25 00:02,MW2038B10193,A48,A04771,-0.03723,52825.9,50368.4,3.24E+00,5.40E-04
2026/8/25 00:02,MW2038B00340,A47,A03946,-0.06978,51078.4,49472.7,3.25E+00,6.10E-04
2026/8/25 00:02,MW2038B10192,A48,A04771,-0.0347,54635.4,51001.8,3.24E+00,5.40E-04
2026/8/25 00:01,MW2038B07753,A47,A03946,-0.04451,52279.6,49473.5,3.25E+00,6.10E-04
2026/8/25 00:01,MW2038B10191,A48,A04771,-0.05145,53328.2,54913.4,3.24E+00,5.20E-04
2026/8/25 00:01,MW2038B07752,A47,A03946,-0.02784,51781.2,52425.2,3.25E+00,6.00E-04
2026/8/25 00:01,MW2038B07755,A47,A03946,-0.07837,51420.5,50190.3,3.25E+00,6.30E-04
2026/8/25 00:01,MW2038B10190,A48,A04771,-0.03848,51089.6,52145.2,3.24E+00,5.10E-04
2026/8/25 00:00,MW2038B07758,A47,A03946,-0.05415,53379.3,49271.3,3.24E+00,6.30E-04
2026/8/25 00:00,MW2038B10242,A48,A04771,-0.08457,54292.3,49582.9,3.24E+00,5.20E-04
2026/8/25 00:00,MW2038B07757,C47,A03946,-0.06345,52405.1,49803.9,3.25E+00,6.10E-04
2026/8/25 00:00,MW2038B10243,A48,A04771,-0.05067,52622.4,52600.6,3.24E+00,4.90E-04
2026/8/25 00:00,MW2038B03521,KEF,A03946,-0.02894,52658.9,50181.2,3.24E+00,6.10E-04
,,,,-,,,,
