ID,Time,PLCCellID_CE,PLCCellIDClass_CE,BacirEchk_CE,MESSENDOUTCELLPOS,MESSENDOUTCELLID,PLCTrayID_CE,K_Value,3.45V_mAH,3.5-2.8V_mAH,acirVP12_CE,acirRP12_CE,CellThicknessP12_CE,PLCStartTime_CE,PLCCompleteTme_CE
1819676,2026/8/19 10:04,MW2044B16652,AC20,NULL,10,                    ,A14273,-0.00363,53257.7,53516.6,3.23E+00,8.30E-04,18320,NULL,268
1819675,2026/8/19 10:03,MW2044B20342,A47,NULL,7,NULL,A16155,-0.00361,52921.1,50851.2,3.24E+00,7.60E-04,18412,NULL,268
1819674,2026/8/19 10:03,MW2044B20616,AC20,NULL,10,                    ,A14273,-0.0094,52478.5,53128.2,3.24E+00,8.60E-04,18091,NULL,268
1819673,2026/8/19 10:03,MW2044B20341,A47,NULL,7,NULL,A16155,-0.00539,51869.3,51074.1,3.23E+00,7.80E-04,18399,NULL,268
1819672,2026/8/19 10:02,MW2044B20336,A47,NULL,7,NULL,A16155,-0.00274,50981.9,51987.8,3.23E+00,7.60E-04,18606,NULL,268
1819671,2026/8/19 10:02,MW2044B08411,AC20,NULL,10,                    ,A14273,-0.00431,52832.7,54215.4,3.23E+00,9.00E-04,18435,NULL,268
1819670,2026/8/19 10:01,MW2044B20336,A47,NULL,7,NULL,A16155,-0.00171,54323.2,51850.5,3.23E+00,7.60E-04,18606,NULL,268
1819669,2026/8/19 10:01,MW2044B08411,AC20,NULL,10,                    ,A14273,-0.00877,53382.4,52774.7,3.23E+00,9.00E-04,18435,NULL,268
1819668,2026/8/19 10:01,MW2044B20336,A47,NULL,7,NULL,A16155,-0.00965,51953.1,52330.5,3.23E+00,7.60E-04,18606,NULL,268
1819667,2026/8/19 10:00,MW2044B08411,AC20,NULL,10,                    ,A14273,-0.00323,50056.5,53290.5,3.23E+00,9.00E-04,18435,NULL,268
1819666,2026/8/19 10:00,MW2044B20340,A47,NULL,7,NULL,A16155,-0.00187,50303.9,54164.6,3.24E+00,7.90E-04,18485,NULL,268
1819665,2026/8/19 10:00,MW2044B08511,AC20,NULL,10,                    ,A14273,-0.0083,54281.2,51330.6,3.23E+00,8.90E-04,18143,NULL,268
1819664,2026/8/19 10:00,MW2045B50566,C47,NULL,24,NULL,A16155,-0.00945,54404.7,54689.5,3.23E+00,7.80E-04,18619,NULL,268
1819663,2026/8/19 10:00,MW2044B11433,AC20,NULL,10,                    ,A14273,-0.00857,52691.5,54579.3,3.24E+00,8.50E-04,18091,NULL,268
1819662,2026/8/19 09:59,MW2045B47925,O,NULL,1,NULL,A16155,-0.00995,54744.9,51050.6,0.00E+00,0.00E+00,18777,NULL,268
1819661,2026/8/19 09:59,MW2044B11432,AC20,NULL,10,                    ,A14273,-0.00862,51234.3,51727.9,3.24E+00,8.60E-04,18065,NULL,268
1819660,2026/8/19 09:59,MW2044B11432,AC20,NULL,10,                    ,A14273,-0.00516,50876.3,51037.5,3.24E+00,8.60E-04,18065,NULL,268
1819659,2026/8/19 09:59,MW2044B11436,AC20,NULL,10,                    ,A14273,-0.00136,50124.3,54733.7,3.24E+00,8.60E-04,18122,NULL,268
1819658,2026/8/19 09:58,MW2044B08399,AC20,NULL,10,                    ,A14273,-0.00672,50673.3,50739.3,3.24E+00,8.40E-04,18173,NULL,268
1819657,2026/8/19 09:58,MW2044B08400,AC20,NULL,10,                    ,A14273,-0.0097,53824.4,51659.4,3.24E+00,8.60E-04,18210,NULL,268
1819656,2026/8/19 09:57,MW2044B08401,AC20,NULL,10,                    ,A14273,-0.00789,53717.7,51842.9,3.24E+00,8.50E-04,18203,NULL,268
1819655,2026/8/19 09:57,MW2044B19101,A45,NULL,5,NULL,A16155,-0.00167,51517.6,50552.5,3.24E+00,8.00E-04,18445,NULL,268
1819654,2026/8/19 09:57,MW2045B30958,AC20,NULL,10,                    ,A16967,-0.0024,54609.5,52533.3,3.24E+00,8.60E-04,18296,NULL,268
1819653,2026/8/19 09:57,MW2044B19100,A46,NULL,6,NULL,A16155,-0.0017,50711.4,51776.2,3.24E+00,7.70E-04,18437,NULL,268
1819652,2026/8/19 09:57,MW2045B30959,AC20,NULL,10,                    ,A16967,-0.00976,50926.2,50615.8,3.24E+00,9.10E-04,18162,NULL,268
1819651,2026/8/19 09:56,MW2044B18923,A45,NULL,5,NULL,A16155,-0.00115,51180.8,52181.9,3.23E+00,8.00E-04,18559,NULL,268
1819650,2026/8/19 09:56,MW2045B31491,AC20,NULL,10,                    ,A16967,-0.00287,52329.1,50342.4,3.24E+00,8.50E-04,18246,NULL,268
1819649,2026/8/19 09:56,MW2044B19459,A45,NULL,5,NULL,A16155,-0.00475,54347.3,53339.8,3.24E+00,7.30E-04,18487,NULL,268
1819648,2026/8/19 09:56,MW2041B16018,AC20,NULL,10,                    ,A16967,-0.00213,50997.2,54161.1,3.23E+00,8.50E-04,18355,NULL,268
1819647,2026/8/19 09:55,MW2045B08856,A45,NULL,5,NULL,A14267,-0.0048,53924.6,51581.5,3.24E+00,7.70E-04,18769,NULL,268
1819646,2026/8/19 09:55,MW2045B31488,AC20,NULL,10,                    ,A16967,-0.00364,51721.7,54161.1,3.24E+00,8.90E-04,18197,NULL,268
1819645,2026/8/19 09:55,MW2045B37639,A47,NULL,7,NULL,A14267,-0.0073,54852.4,54206.9,3.24E+00,7.30E-04,18729,NULL,268
1819644,2026/8/19 09:55,MW2017B26304,AC20,NULL,10,                    ,A16967,-0.00865,53574.1,53612.6,3.23E+00,8.50E-04,18038,NULL,268
1819643,2026/8/19 09:54,MW2045B10020,A46,NULL,6,NULL,A14267,-0.00417,50169.2,51266.2,3.24E+00,7.60E-04,18556,NULL,268
1819642,2026/8/19 09:54,MW2017B26307,AC20,NULL,10,                    ,A16967,-0.00691,53211.5,54612.8,3.23E+00,8.70E-04,18016,NULL,268
1819641,2026/8/19 09:54,MW2045B37612,A47,NULL,7,NULL,A14267,-0.00405,50821.1,54944.9,3.24E+00,7.10E-04,18960,NULL,268
1819640,2026/8/19 09:54,MW2017B27820,AC20,NULL,10,                    ,A16967,-0.00358,54933.4,50873.8,3.23E+00,9.00E-04,18002,NULL,268
1819639,2026/8/19 09:54,MW2045B37660,C47,NULL,24,NULL,A14267,-0.00625,52262.6,52168.4,3.24E+00,7.30E-04,18953,NULL,268
1819638,2026/8/19 09:53,MW2016B08965,AC20,NULL,10,                    ,A16967,-0.00357,54369.2,50947.4,3.23E+00,9.00E-04,17961,NULL,268
1819637,2026/8/19 09:53,MW2045B10017,B45,NULL,12,NULL,A14267,-0.0015,52127.1,53064.5,3.24E+00,7.20E-04,18748,NULL,268
1819636,2026/8/19 09:53,MW2016B12134,AC20,NULL,10,                    ,A16967,-0.0053,50610.1,51081.8,3.22E+00,8.50E-04,18167,NULL,268
1819635,2026/8/19 09:53,MW2045B37483,A46,NULL,6,NULL,A14267,-0.00568,51263.3,53828.8,3.24E+00,7.60E-04,18784,NULL,268
1819634,2026/8/19 09:53,MW2016B12133,AC20,NULL,10,                    ,A16967,-0.00986,52950.1,51098.5,3.23E+00,8.40E-04,18100,NULL,268
1819633,2026/8/19 09:52,MW2045B10299,A45,NULL,5,NULL,A14267,-0.0065,50664.9,52100.3,3.24E+00,7.70E-04,18719,NULL,268
1819632,2026/8/19 09:52,MW2016B12132,AC20,NULL,10,                    ,A16967,-0.00775,52627.2,52718.4,3.23E+00,8.50E-04,18091,NULL,268
1819631,2026/8/19 09:52,MW2045B10035,A46,NULL,6,NULL,A14267,-0.00366,54761.2,54950.4,3.24E+00,7.90E-04,18729,NULL,268
1819630,2026/8/19 09:52,MW2045B08864,AC20,NULL,10,                    ,A15114,-0.00847,54829.4,52026.5,3.24E+00,9.20E-04,18257,NULL,268
1819629,2026/8/19 09:51,MW2045B08841,AC20,NULL,10,                    ,A15114,-0.0076,52749.5,51652.3,3.24E+00,8.50E-04,18132,NULL,268
1819628,2026/8/19 09:51,MW2045B09142,A45,NULL,5,NULL,A14267,-0.00729,54519.2,51705.3,3.24E+00,7.50E-04,18815,NULL,268
1819627,2026/8/19 09:51,MW2045B09157,AC20,NULL,10,                    ,A15114,-0.00117,53718.3,54007.6,3.24E+00,8.70E-04,18169,NULL,268
1819626,2026/8/19 09:51,MW2045B09140,A46,NULL,6,NULL,A14267,-0.00836,54848.2,52762.7,3.24E+00,7.70E-04,18636,NULL,268
1819625,2026/8/19 09:51,MW2045B09159,AC20,NULL,10,                    ,A15114,-0.00753,50426.4,54214.8,3.24E+00,8.30E-04,18240,NULL,268
1819624,2026/8/19 09:50,MW2045B09061,AC20,NULL,10,NULL,A14267,-0.00284,50932.4,52979.3,3.24E+00,8.10E-04,18786,NULL,268
1819623,2026/8/19 09:50,MW2045B10364,AC20,NULL,10,                    ,A15114,-0.0077,52343.8,54314.8,3.24E+00,8.40E-04,18139,NULL,268
1819622,2026/8/19 09:50,MW2045B08849,A45,NULL,5,NULL,A15643,-0.00904,54820.8,54857.3,3.24E+00,7.90E-04,18771,NULL,268
1819621,2026/8/19 09:50,MW2045B10176,AC20,NULL,10,                    ,A15114,-0.00417,50031.1,51515.2,3.24E+00,8.90E-04,18116,NULL,268
1819620,2026/8/19 09:49,MW2045B09185,C44,NULL,21,NULL,A15643,-0.00551,50734.7,51519.3,3.24E+00,7.60E-04,18739,NULL,268
1819619,2026/8/19 09:49,MW2045B10170,AC20,NULL,10,                    ,A15114,-0.0024,54429.9,54350.9,3.24E+00,9.00E-04,18182,NULL,268
1819618,2026/8/19 09:49,MW2044B08887,CHH,NULL,20,NULL,A15643,-0.00868,54166.2,53020.2,3.24E+00,7.60E-04,18362,NULL,268
1819617,2026/8/19 09:49,MW2045B10171,AC20,NULL,10,                    ,A15114,-0.00339,53153.3,52618.8,3.24E+00,8.60E-04,18092,NULL,268
1819616,2026/8/19 09:49,MW2045B40139,A44,NULL,4,NULL,A15643,-0.00916,50048.4,50603.3,3.24E+00,7.40E-04,18679,NULL,268
1819615,2026/8/19 09:48,MW2045B08958,AC20,NULL,10,                    ,A15114,-0.00296,51634.4,50718.3,3.24E+00,8.80E-04,18369,NULL,268
1819614,2026/8/19 09:48,MW2045B40144,CHH,NULL,20,NULL,A15643,-0.0066,51266.4,51134.7,3.24E+00,7.70E-04,18607,NULL,268
1819613,2026/8/19 09:48,MW2045B40148,AC20,NULL,10,                    ,A15114,-0.00456,50840.9,54881.8,3.24E+00,8.60E-04,18054,NULL,268
1819612,2026/8/19 09:48,MW2045B46085,AC20,NULL,10,                    ,A15114,-0.00657,51703.8,52533.7,3.24E+00,9.00E-04,18306,NULL,268
1819611,2026/8/19 09:48,MW2045B10255,B45,NULL,12,NULL,A15643,-0.00368,50738.2,52956.3,3.24E+00,7.50E-04,18617,NULL,268
1819610,2026/8/19 09:47,MW2045B46092,AC20,NULL,10,                    ,A15114,-0.00503,54434.7,51925.6,3.24E+00,8.80E-04,18215,NULL,268
1819609,2026/8/19 09:47,MW2045B08954,A46,NULL,6,NULL,A15643,-0.0044,50270.9,52744.4,3.24E+00,7.10E-04,18665,NULL,268
1819608,2026/8/19 09:47,MW2045B37667,AC20,NULL,10,                    ,A23510,-0.00107,53295.4,53887.2,3.24E+00,8.10E-04,18177,NULL,268
1819607,2026/8/19 09:47,MW2045B37339,A46,NULL,6,NULL,A15643,-0.00106,52905.5,54064.2,3.24E+00,7.20E-04,18742,NULL,268
1819606,2026/8/19 09:47,MW2045B37676,AC20,NULL,10,                    ,A23510,-0.00605,52670.5,54273.5,3.24E+00,8.20E-04,18251,NULL,268
1819605,2026/8/19 09:46,MW2045B10095,A47,NULL,7,NULL,A15643,-0.0047,50916.5,52128.5,3.24E+00,7.10E-04,18658,NULL,268
1819604,2026/8/19 09:46,MW2045B10313,AC20,NULL,10,                    ,A23510,-0.005,53249.8,54440.8,3.24E+00,8.20E-04,18191,NULL,268
1819603,2026/8/19 09:46,MW2045B40134,A44,NULL,4,NULL,A15643,-0.0017,50479.5,52306.3,3.24E+00,7.20E-04,18711,NULL,268
1819602,2026/8/19 09:46,MW2045B10131,AC20,NULL,10,                    ,A23510,-0.0032,50542.9,54541.7,3.24E+00,8.90E-04,18085,NULL,268
1819601,2026/8/19 09:45,MW2044B25241,A46,NULL,6,NULL,A15643,-0.0084,53457.2,51965.9,3.24E+00,7.70E-04,18646,NULL,268
1819600,2026/8/19 09:45,MW2045B08966,AC20,NULL,10,                    ,A23510,-0.00866,53354.4,54085.3,3.24E+00,8.10E-04,18236,NULL,268
1819599,2026/8/19 09:45,MW2045B10315,A47,NULL,7,NULL,A15643,-0.00582,50902.2,54812.8,3.24E+00,8.00E-04,18664,NULL,268
1819598,2026/8/19 09:45,MW2045B10360,AC20,NULL,10,                    ,A23510,-0.00854,54394.5,54829.2,3.24E+00,8.50E-04,18029,NULL,268
1819597,2026/8/19 09:45,MW2045B10130,AC20,NULL,10,                    ,A23510,-0.00763,52789.6,50233.8,3.24E+00,8.20E-04,18186,NULL,268
1819596,2026/8/19 09:44,MW2045B37657,AC20,NULL,10,NULL,A05009,-0.00956,50196.2,50580.1,3.24E+00,8.10E-04,18845,NULL,268
1819595,2026/8/19 09:44,MW2045B10056,AC20,NULL,10,                    ,A23510,-0.00177,54927.9,52058.4,3.24E+00,8.70E-04,18222,NULL,268
1819594,2026/8/19 09:44,MW2045B37411,B45,NULL,12,NULL,A05009,-0.00805,52427.2,53638.9,3.24E+00,7.20E-04,18631,NULL,268
1819593,2026/8/19 09:44,MW2045B37441,B46,NULL,13,                    ,A23510,-0.00765,51048.6,51982.9,3.24E+00,8.00E-04,18258,NULL,268
1819592,2026/8/19 09:44,MW2045B10077,C46,NULL,23,NULL,A05009,-0.00993,50352.1,52072.3,3.23E+00,7.90E-04,18599,NULL,268
1819591,2026/8/19 09:43,MW2045B10426,AC20,NULL,10,                    ,A23510,-0.0096,53515.2,51347.2,3.24E+00,8.30E-04,18119,NULL,268
1819590,2026/8/19 09:43,MW2044B24057,C47,NULL,24,NULL,A05009,-0.00804,50999.5,50708.5,3.24E+00,7.40E-04,18497,NULL,268
1819589,2026/8/19 09:43,MW2045B10427,AC20,NULL,10,                    ,A23510,-0.00454,54514.9,51542.9,3.24E+00,9.10E-04,18170,NULL,268
1819588,2026/8/19 09:43,MW2044B24058,A47,NULL,7,NULL,A05009,-0.00656,52466.3,51608.7,3.24E+00,7.80E-04,18484,NULL,268
1819587,2026/8/19 09:42,MW2045B10316,AC20,NULL,10,                    ,A23510,-0.00868,51565.3,53731.7,3.24E+00,8.30E-04,18074,NULL,268
1819586,2026/8/19 09:42,MW2044B24059,A46,NULL,6,NULL,A05009,-0.00347,53718.3,54159.3,3.24E+00,7.70E-04,18494,NULL,268
1819585,2026/8/19 09:42,MW2045B37653,AC20,NULL,10,                    ,A12284,-0.00873,52208.2,50130.4,3.24E+00,8.20E-04,18241,NULL,268
1819584,2026/8/19 09:42,MW2044B24060,A46,NULL,6,NULL,A05009,-0.00199,50345.5,51540.2,3.24E+00,7.50E-04,18377,NULL,268
1819583,2026/8/19 09:42,MW2045B37645,AC20,NULL,10,                    ,A12284,-0.00789,51001.6,50871.6,3.24E+00,8.20E-04,18301,NULL,268
1819582,2026/8/19 09:41,MW2044B24061,A46,NULL,6,NULL,A05009,-0.00774,52070.4,51916.4,3.24E+00,7.60E-04,18494,NULL,268
1819581,2026/8/19 09:41,MW2045B10142,AC20,NULL,10,                    ,A12284,-0.00677,54123.1,53961.6,3.24E+00,8.10E-04,18220,NULL,268
1819580,2026/8/19 09:41,MW2044B24062,A46,NULL,6,NULL,A05009,-0.0088,54283.1,54728.1,3.24E+00,7.90E-04,18447,NULL,268
1819579,2026/8/19 09:41,MW2044B25238,AC20,NULL,10,                    ,A12284,-0.0086,52069.5,51682.7,3.24E+00,8.10E-04,18143,NULL,268
1819578,2026/8/19 09:41,MW2044B24063,A46,NULL,6,NULL,A05009,-0.00133,51979.3,51503.4,3.24E+00,7.40E-04,18469,NULL,268
1819577,2026/8/19 09:40,MW2045B08869,AC20,NULL,10,                    ,A12284,-0.00639,50404.7,52214.4,3.24E+00,8.60E-04,18119,NULL,268
1819576,2026/8/19 09:40,MW2044B24291,C46,NULL,23,NULL,A05009,-0.00327,52382.7,52105.7,3.24E+00,7.90E-04,18473,NULL,268
1819575,2026/8/19 09:40,MW2045B09112,AC20,NULL,10,                    ,A12284,-0.00535,51507.9,51778.7,3.23E+00,8.30E-04,18205,NULL,268
1819574,2026/8/19 09:40,MW2044B26158,C46,NULL,23,NULL,A05009,-0.00554,51474.3,51639.1,3.24E+00,7.00E-04,18639,NULL,268
1819573,2026/8/19 09:40,MW2044B25345,AC20,NULL,10,                    ,A12284,-0.00451,53486.9,54432.9,3.24E+00,8.60E-04,18128,NULL,268
1819572,2026/8/19 09:39,MW2042B00566,B46,NULL,13,NULL,A07130,-0.00884,50449.5,51034.3,3.23E+00,7.50E-04,18512,NULL,268
1819571,2026/8/19 09:39,MW2044B25124,AC20,NULL,10,                    ,A12284,-0.00661,52824.4,53977.5,3.24E+00,8.60E-04,18257,NULL,268
1819570,2026/8/19 09:39,MW2042B00561,O,NULL,1,NULL,A07130,-0.0032,54227.4,51265.2,0.00E+00,0.00E+00,18739,NULL,268
1819569,2026/8/19 09:39,MW2044B25355,AC20,NULL,10,                    ,A12284,-0.00903,54756.4,54908.3,3.24E+00,8.70E-04,18372,NULL,268
1819568,2026/8/19 09:38,MW2044B25310,AC20,NULL,10,                    ,A12284,-0.00266,51357.5,50799.3,3.24E+00,9.00E-04,18276,NULL,268
1819567,2026/8/19 09:38,MW2044B25311,AC20,NULL,10,                    ,A12284,-0.00386,51379.1,50459.1,3.24E+00,9.10E-04,18199,NULL,268
1819566,2026/8/19 09:37,MW2045B37668,AC20,NULL,10,                    ,A12284,-0.00504,53740.1,52332.2,3.24E+00,8.10E-04,18283,NULL,268
1819565,2026/8/19 09:37,MW2045B07815,D46,NULL,29,                    ,A22549,-0.0063,50432.9,51189.2,3.23E+00,7.40E-04,18055,NULL,268
1819564,2026/8/19 09:37,MW2045B19947,D46,NULL,29,                    ,A22549,-0.00979,50188.9,53816.8,3.24E+00,6.80E-04,18115,NULL,268
1819563,2026/8/19 09:36,MW2044B09473,AC20,NULL,10,                    ,A22549,-0.00202,51272.2,53548.7,3.24E+00,9.00E-04,18230,NULL,268
1819562,2026/8/19 09:35,MW2044B06764,AC20,NULL,10,                    ,A22549,-0.00488,51858.5,54141.6,3.23E+00,8.50E-04,18433,NULL,268
1819561,2026/8/19 09:35,MW2044B02819,CHH,NULL,20,NULL,A07130,-0.00924,53470.7,50414.2,3.24E+00,7.60E-04,18589,NULL,268
1819560,2026/8/19 09:35,MW2044B24064,AC20,NULL,10,                    ,A22549,-0.0052,53313.6,54917.7,3.24E+00,8.60E-04,18169,NULL,268
1819559,2026/8/19 09:35,MW2044B03672,CHH,NULL,20,NULL,A07130,-0.00225,53519.2,50230.3,3.24E+00,7.40E-04,18502,NULL,268
1819558,2026/8/19 09:34,MW2045B64085,AC20,NULL,10,                    ,A22549,-0.00164,54259.1,53220.5,3.24E+00,8.50E-04,18128,NULL,268
1819557,2026/8/19 09:34,MW2045B05972,B45,NULL,12,NULL,A07130,-0.00933,54049.1,51353.9,3.23E+00,7.90E-04,18641,NULL,268
1819556,2026/8/19 09:34,MW2044B24339,AC20,NULL,10,                    ,A22549,-0.00997,51675.3,52217.8,3.24E+00,8.40E-04,18050,NULL,268
1819555,2026/8/19 09:34,MW2045B05971,A46,NULL,6,NULL,A07130,-0.00222,52877.2,51514.3,3.23E+00,7.60E-04,18679,NULL,268
1819554,2026/8/19 09:34,MW2045B64036,A46,NULL,6,                    ,A22549,-0.00238,50033.3,53852.1,3.24E+00,8.00E-04,18171,NULL,268
1819553,2026/8/19 09:33,MW2045B11026,B45,NULL,12,NULL,A07130,-0.00818,53565.4,54929.5,3.24E+00,7.30E-04,18622,NULL,268
1819552,2026/8/19 09:33,MW2045B64033,AC20,NULL,10,                    ,A22549,-0.0035,54923.2,52244.2,3.24E+00,8.40E-04,18334,NULL,268
1819551,2026/8/19 09:33,MW2045B11034,B44,NULL,11,NULL,A07130,-0.00757,52645.9,51579.6,3.24E+00,7.40E-04,18585,NULL,268
1819550,2026/8/19 09:33,MW2045B64068,AC20,NULL,10,                    ,A22549,-0.00128,54604.7,54419.1,3.24E+00,8.20E-04,18281,NULL,268
1819549,2026/8/19 09:32,MW2045B64133,AC20,NULL,10,                    ,A22549,-0.00912,51812.2,51838.5,3.24E+00,8.30E-04,18260,NULL,268
1819548,2026/8/19 09:32,MW2044B02817,A45,NULL,5,NULL,A07130,-0.00541,51378.7,53930.6,3.23E+00,7.20E-04,18638,NULL,268
1819547,2026/8/19 09:32,MW2044B24380,AC20,NULL,10,                    ,A22549,-0.00257,51317.3,53358.6,3.24E+00,8.50E-04,18041,NULL,268
1819546,2026/8/19 09:32,MW2043B08339,A46,NULL,6,NULL,A07130,-0.00427,51531.8,50914.8,3.23E+00,7.30E-04,18914,NULL,268
1819545,2026/8/19 09:32,MW2042B00560,AC20,NULL,10,                    ,A16905,-0.00978,53276.6,51918.4,3.23E+00,8.50E-04,18285,NULL,268
1819544,2026/8/19 09:31,MW2043B08340,C46,NULL,23,NULL,A07130,-0.0037,53518.4,52708.5,3.23E+00,8.00E-04,18917,NULL,268
1819543,2026/8/19 09:31,MW2042B01843,AC20,NULL,10,                    ,A16905,-0.00819,54728.2,50224.7,3.23E+00,8.40E-04,18314,NULL,268
1819542,2026/8/19 09:31,MW2043B08345,O,NULL,1,NULL,A07130,-0.0042,54212.1,52224.1,0.00E+00,0.00E+00,18880,NULL,268
1819541,2026/8/19 09:31,MW2042B02021,AC20,NULL,10,                    ,A16905,-0.00976,52983.9,51778.8,3.23E+00,8.90E-04,18269,NULL,268
1819540,2026/8/19 09:30,MW2042B01995,AC20,NULL,10,                    ,A16905,-0.00734,54940.8,53580.4,3.23E+00,9.10E-04,18284,NULL,268
1819539,2026/8/19 09:30,MW2042B00149,AC20,NULL,10,                    ,A16905,-0.00596,54711.1,50174.8,3.23E+00,8.30E-04,18495,NULL,268
1819538,2026/8/19 09:29,MW2042B00381,AC20,NULL,10,                    ,A16905,-0.00757,53559.9,51497.4,3.23E+00,9.10E-04,18471,NULL,268
1819537,2026/8/19 09:29,MW2042B07780,AC20,NULL,10,                    ,A16905,-0.00302,54703.8,54133.9,3.23E+00,8.80E-04,18321,NULL,268
1819536,2026/8/19 09:29,MW2045B07323,AC20,NULL,10,                    ,A16905,-0.00129,51907.9,52397.7,3.24E+00,9.10E-04,18179,NULL,268
1819535,2026/8/19 09:28,MW2045B07324,AC20,NULL,10,                    ,A16905,-0.0041,50821.4,51680.1,3.24E+00,8.40E-04,18170,NULL,268
1819534,2026/8/19 09:28,MW2044B16359,AC20,NULL,10,                    ,A16905,-0.00434,52328.1,53341.9,3.24E+00,9.00E-04,18305,NULL,268
1819533,2026/8/19 09:28,MW2045B11686,B45,NULL,12,NULL,A07876,-0.00979,52493.5,51419.9,3.23E+00,7.40E-04,18527,NULL,268
1819532,2026/8/19 09:27,MW2044B16354,AC20,NULL,10,                    ,A16905,-0.00661,52864.8,52171.4,3.24E+00,9.10E-04,18227,NULL,268
1819531,2026/8/19 09:27,MW2045B05037,B45,NULL,12,NULL,A07876,-0.00619,52877.1,53051.6,3.24E+00,7.80E-04,18607,NULL,268
1819530,2026/8/19 09:27,MW2045B54371,AC20,NULL,10,                    ,A16905,-0.0098,52719.8,50286.9,3.24E+00,8.30E-04,18255,NULL,268
1819529,2026/8/19 09:27,MW2045B11039,B45,NULL,12,NULL,A07876,-0.0008,51845.4,51925.9,3.24E+00,6.20E-04,18764,NULL,268
1819528,2026/8/19 09:27,MW2045B11681,AC20,NULL,10,                    ,A14079,-0.00453,52246.9,52095.7,3.24E+00,8.60E-04,18001,NULL,268
1819527,2026/8/19 09:26,MW2045B14486,B45,NULL,12,NULL,A07876,-0.00178,51674.9,52218.4,3.23E+00,6.10E-04,18736,NULL,268
1819526,2026/8/19 09:26,MW2045B11685,B45,NULL,12,                    ,A14079,-0.00561,54190.4,54998.6,3.24E+00,7.70E-04,18147,NULL,268
1819525,2026/8/19 09:26,MW2045B14488,O,NULL,1,NULL,A07876,-0.00238,50076.3,53769.3,0.00E+00,0.00E+00,18755,NULL,268
1819524,2026/8/19 09:26,MW2045B00952,B45,NULL,12,                    ,A14079,-0.0058,53824.3,51088.7,3.24E+00,6.50E-04,18182,NULL,268
1819523,2026/8/19 09:25,MW2045B04734,B45,NULL,12,                    ,A14079,-0.00884,52227.8,53548.2,3.24E+00,8.00E-04,18181,NULL,268
1819522,2026/8/19 09:25,MW2045B04733,B45,NULL,12,                    ,A14079,-0.00402,50829.4,51632.2,3.24E+00,7.30E-04,18085,NULL,268
1819521,2026/8/19 09:25,MW2045B04732,B45,NULL,12,                    ,A14079,-0.0037,54608.9,51899.8,3.24E+00,7.70E-04,18173,NULL,268
1819520,2026/8/19 09:24,MW2043B07024,AC20,NULL,10,                    ,A14079,-0.00525,50575.9,53417.1,3.23E+00,8.40E-04,18186,NULL,268
1819519,2026/8/19 09:24,MW2043B07022,AC20,NULL,10,                    ,A14079,-0.0091,51802.7,52781.1,3.23E+00,8.40E-04,18290,NULL,268
1819518,2026/8/19 09:24,MW2045B22161,B45,NULL,12,NULL,A07876,-0.0095,51973.9,50157.2,3.24E+00,6.20E-04,18867,NULL,268
1819517,2026/8/19 09:23,MW2043B07021,AC20,NULL,10,                    ,A14079,-0.00858,51490.6,51974.3,3.24E+00,8.40E-04,18155,NULL,268
1819516,2026/8/19 09:23,MW2045B23632,A45,NULL,5,NULL,A07876,-0.00729,53936.6,53693.3,3.23E+00,7.80E-04,18615,NULL,268
1819515,2026/8/19 09:23,MW2043B07020,AC20,NULL,10,                    ,A14079,-0.00455,53946.1,53425.5,3.23E+00,8.70E-04,18311,NULL,268
1819514,2026/8/19 09:23,MW2045B28828,A46,NULL,6,NULL,A07876,-0.00138,54391.1,53686.2,3.23E+00,7.50E-04,18798,NULL,268
1819513,2026/8/19 09:23,MW2043B07041,AC20,NULL,10,                    ,A14079,-0.00294,51859.7,51755.3,3.23E+00,8.30E-04,18272,NULL,268
1819512,2026/8/19 09:22,MW2045B28822,A46,NULL,6,NULL,A07876,-0.00793,51600.8,52294.2,3.23E+00,7.40E-04,18764,NULL,268
1819511,2026/8/19 09:22,MW2044B03859,AC20,NULL,10,                    ,A14079,-0.00974,50576.3,52147.8,3.23E+00,8.20E-04,18016,NULL,268
1819510,2026/8/19 09:22,MW2045B28821,A45,NULL,5,NULL,A07876,-0.00611,52993.1,54144.9,3.23E+00,7.70E-04,18764,NULL,268
1819509,2026/8/19 09:22,MW2042B00529,AC20,NULL,10,                    ,A15645,-0.0066,54815.9,54344.3,3.24E+00,8.20E-04,18254,NULL,268
1819508,2026/8/19 09:21,MW2044B00409,AC20,NULL,10,                    ,A15645,-0.00825,51526.4,51576.6,3.23E+00,8.40E-04,18207,NULL,268
1819507,2026/8/19 09:21,MW2045B13811,C45,NULL,22,NULL,A07876,-0.00395,50472.4,51610.2,3.23E+00,7.30E-04,18883,NULL,268
1819506,2026/8/19 09:21,MW2045B13818,A45,NULL,5,NULL,A07876,-0.00645,50210.7,50365.4,3.23E+00,8.00E-04,18490,NULL,268
1819505,2026/8/19 09:21,MW2043B06247,AC20,NULL,10,                    ,A15645,-0.00738,54517.3,52507.5,3.24E+00,8.60E-04,18420,NULL,268
1819504,2026/8/19 09:20,MW2045B08272,C46,NULL,23,NULL,A24417,-0.00627,53810.8,50362.6,3.23E+00,7.20E-04,18692,NULL,268
1819503,2026/8/19 09:20,MW2042B00528,AC20,NULL,10,                    ,A15645,-0.00321,54556.6,50213.7,3.23E+00,8.40E-04,18207,NULL,268
